Unnamed: 0,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
HOXA6,1.1134246750463634,-0.4259484677389008,0.0847526323881098,-5.025784518271299,5.013786152106355e-07,2.2318898842341363e-06
HOXA7,1.4314403510971705,-0.9305713664386156,0.0777430136969935,-11.969839117191349,5.112766735353377e-33,1.1885522670496812e-31
HOXA9,0.36285394985946307,-1.084787667298897,0.22028433988815768,-4.924488358317542,8.458136387255598e-07,3.6718021341602714e-06
HOXA10,1.9661576944058354,-1.2277670071806348,0.07449069984944223,-16.482151592912277,4.929871398468753e-61,3.4085934862374084e-59
HOXA11,0.8852989616723139,-1.8253070768745498,0.15404446648618322,-11.849221971490083,2.1719796296947395e-32,4.880138331155125e-31
HOXA13,0.9084689135256461,-2.211069832674935,0.14487081166026167,-15.262355524452659,1.3624004748085049e-52,7.103000533710361e-51
EVX1,0.1406708165277524,-0.005487634104948166,0.43465725654556786,-0.012625198411642904,0.9899268167145624,0.9940388158702559
HIBADH,2.020440118058264,0.22496122412946032,0.0631231897410279,3.563844366110087,0.0003654626932553092,0.0010800961270121135
TAX1BP1,4.288591382397801,0.19577842381817437,0.0433091109586731,4.5204904807441615,6.169651949679848e-06,2.4013793889669568e-05
JAZF1,0.10690034413291963,0.01168050143544177,0.36367174936649366,0.032118253495876124,0.9743777467348381,0.9844606773219342
CREB5,0.10680344835773119,-0.08858886070664959,0.3749201482876436,-0.23628727640074196,0.8132097594046679,0.877893803123313
TRIL,3.8982708003511344,0.11177066752955331,0.04530935233902383,2.466834367731361,0.013631339469322568,0.02907080736706203
CPVL,1.2755668356930157,0.16621274561411065,0.07936395699388892,2.0943102122152144,0.03623235521353638,0.0690328263260844
CHN2,0.05479237062978436,0.14415909450548195,0.6344670042088066,0.2272129102840443,0.8202581892571319,0.8835265234782717
PRR15,3.478118675873452,-0.11490658873534443,0.04865028764594383,-2.361889195220918,0.01818207572445911,0.03752808279550692
WIPF3,0.37504296607808163,-1.037176841119747,0.15681957217318598,-6.6138226673283205,3.745203582785414e-11,2.5202685763856735e-10
SCRN1,3.9310781187462767,0.03480584372467441,0.04498923618690949,0.7736482473290324,0.43913883223019445,0.5634828026466294
FKBP14,3.9298809281526164,-0.054596200744331094,0.04499688053260062,-1.2133330154915,0.22500252501089502,0.32767950442284566
PLEKHA8,1.644083240377581,0.12027013326598186,0.06948272576799712,1.730935738870751,0.0834632264832242,0.1426926221632964
MTURN,3.5961237243872635,0.34453239939564695,0.047586240491408326,7.240168499082253,4.4812763842632963e-13,3.4943544312914668e-12
ZNRF2,1.9515027459387624,0.06554665865285005,0.0639435012845471,1.0250714667807905,0.30532946762831004,0.42178509033545486
NOD1,2.438174357776574,0.35450531964466003,0.057751393293901734,6.138472154958278,8.331891295951565e-10,4.9293708695475465e-09
GGCT,5.451384230268912,-0.059816098928483524,0.03825018103744855,-1.563812178298477,0.11786168345362374,0.19187062656001197
CRHR2,0.11794005603415006,0.015655644968232015,0.45910713707691825,0.034100199504433076,0.9727972493973502,0.98348062050777
INMT,1.666545905129831,0.9812592759611571,0.07412772038812823,13.237413356614008,5.335493678825655e-40,1.6372343460167869e-38
INMT-MINDY4,0.0,,,,,
MINDY4,0.03785066637676234,0.18077318356166597,0.8508560365763681,0.2124603643749794,0.8317478965402548,
AQP1,6.45821802265885,0.2660677510779231,0.03545633435115031,7.504096403278955,6.185377270198898e-14,5.149686192398152e-13
GHRHR,0.0018700209757307265,0.020752640859692376,2.894377521577265,0.0071699841174773255,0.9942792293877086,
ADCYAP1R1,0.06884259805028076,-0.15913075111151956,0.5878586936041864,-0.2706955818512817,0.7866251751622789,0.8590964390118848
NEUROD6,0.034961145409667806,0.09235420299819398,1.100910117513595,0.08388895835272721,0.9331447185728803,
ITPRID1,0.14177359507376844,0.6460859567648058,0.4130944429047894,1.5640151250200105,0.11781401646080084,0.19181241083208708
PPP1R17,0.024300684164326656,0.010747553981534414,1.8182355191679802,0.005910980105840451,0.9952837476984153,
PDE1C,0.012732072552492545,0.08546868484555581,1.8139925746936978,0.04711633665864793,0.962420507026718,
LSM5,5.127222527977591,-0.06804431385957303,0.03945408581262912,-1.724645558452967,0.08459136778302853,0.14437619821851783
AVL9,3.2772452761125073,0.16862799569238274,0.049425168154388695,3.4117839552035893,0.0006453924271749313,0.001830505634117631
KBTBD2,4.682088430986059,0.018502091783373,0.04124875254260774,0.4485491231343623,0.6537569422577617,0.7595027287641553
FKBP9,4.874443105769497,-0.09724560129228249,0.040411899026057005,-2.406360592695234,0.016112352198862277,0.03372790981336685
NT5C3A,2.881406300334913,0.10494770064542559,0.0526885956715397,1.9918485074012744,0.04638768216481781,0.08577887507750401
RP9,2.8908628408420003,-0.010228142645528878,0.05248887668385939,-0.19486305083518937,0.8455001608125837,0.9006220305931448
BBS9,0.030019323313130612,0.17105037131137812,0.9451358505836895,0.18097966679154345,0.8563835360114893,
BMPER,0.052384885828086925,-0.033388386771184414,0.7256157191461317,-0.04601386917371939,0.9632991956165854,0.978051934290237
NPSR1,0.035752858425629704,-0.16388947604812065,1.1659087933000414,-0.1405680075404873,0.8882112235204094,
DPY19L1,2.983593358756107,0.4020659948230204,0.052370699307051335,7.677308115854873,1.62466338936243e-14,1.4140101135942056e-13
TBX20,0.015604435123542221,-0.032044553478488336,1.431303368297937,-0.022388372855291157,0.9821381551459831,
HERPUD2,2.9247323731864614,0.05583005039730335,0.052227305771365765,1.068982011856197,0.28507777497048725,0.397983222148541
SEPTIN7,4.059100270746966,0.02736005235741593,0.044328714240796485,0.6172083451099964,0.5370973120670115,0.6585962625513438
EEPD1,0.7033931800582206,-0.6271954009924318,0.10779699188883982,-5.818301512895603,5.9448596618034285e-09,3.256432817125237e-08
KIAA0895,1.4501634206642584,0.39088671739941777,0.07485503924900457,5.2219158699407915,1.7708142136913666e-07,8.285744113438255e-07
ANLN,3.0648154486140364,-0.45265953094113653,0.051285855691085326,-8.82620607263884,1.08286423212689e-18,1.2207797606413014e-17
AOAH,0.6053052953774717,-0.32155514519315764,0.11481020573326427,-2.800754019553094,0.005098336443415688,0.01203784260639407
ELMO1,0.27714109972062756,0.08578932753396162,0.1613052132361354,0.531844729707367,0.5948335400741782,0.7100374703455052
GPR141,0.012450371878530786,0.06318631868047674,1.633543463860932,0.038680524931448024,0.9691451006412624,
EPDR1,0.9210245924067808,1.434429541953859,0.10617940500973734,13.50948935739763,1.3747165952079608e-41,4.510526343951171e-40
NME8,0.02143148804402684,0.05027195193986017,1.1996893870902638,0.041904139922242845,0.9665751161179553,
SFRP4,2.063701459377532,0.32428383008783884,0.06286472453377669,5.158438734804348,2.490175615035118e-07,1.144557179977625e-06
STARD3NL,3.066014690367363,0.22640333690928927,0.051319796852875126,4.4116179484955484,1.02601037234303e-05,3.849330949801168e-05
AMPH,0.058013239706012604,0.07695831862782805,0.6260842585267671,0.12292006639636323,0.9021703954395188,0.9387047129452074
VPS41,2.2427470405883514,0.15894092534869858,0.059693378278142056,2.6626223868267482,0.007753436840004789,0.01755803591403952
POU6F2,0.027868990635127704,0.16061855370846453,1.0988309675547083,0.14617221251590518,0.8837854411228716,
YAE1,1.7440212317866632,0.10563304633764897,0.0677399146140392,1.5593914893384935,0.11890374940282934,0.19333260020988904
RALA,3.1949258969589818,-0.019671487157807706,0.049936734798277954,-0.39392818207421254,0.6936340629306512,0.7904955258780978
CDK13,2.628804202427816,0.014363982003538014,0.0549365880695291,0.2614647634352284,0.7937341193285015,0.8642823022901088
MPLKIP,5.059286901628583,-0.06676780851960348,0.03970562980592376,-1.6815703175080294,0.09265219040903508,0.15600196357541338
SUGCT,0.006074470529953082,-0.0022384229354721914,2.8943158959278246,-0.0007733858417533324,0.9993829274388359,
INHBA,3.6704218020818695,-0.04364457399711394,0.04658274766511491,-0.9369257114431375,0.34879677245143836,0.46892397598203056
GLI3,0.5584283465581045,-1.0841599972958136,0.12490856322296237,-8.679629076835853,3.970616164958157e-18,4.3308480986781254e-17
C7orf25,1.0078953214554507,-0.6959736643537607,0.09098589896184174,-7.649247545992184,2.021587403053665e-14,1.743456802098209e-13
